,Regionname,Price
7630,Northern Metropolitan,632000.0
7631,Northern Metropolitan,835000.0
7632,Northern Metropolitan,1500000.0
7633,Northern Metropolitan,407500.0
7634,Northern Metropolitan,670000.0
7635,Northern Metropolitan,825000.0
7636,Northern Metropolitan,645000.0
7637,Northern Metropolitan,1222000.0
7638,Northern Metropolitan,1060000.0
7639,Northern Metropolitan,1220000.0
7640,Northern Metropolitan,1097000.0
7641,Northern Metropolitan,1100000.0
7642,Northern Metropolitan,1270000.0
7643,Northern Metropolitan,670000.0
7644,Northern Metropolitan,640000.0
7645,Northern Metropolitan,1200000.0
7646,Northern Metropolitan,545000.0
7647,Northern Metropolitan,1205000.0
7648,Eastern Metropolitan,860000.0
7649,Eastern Metropolitan,599900.0
7650,Eastern Metropolitan,1540000.0
7651,Eastern Metropolitan,910000.0
7652,Eastern Metropolitan,1100000.0
7653,Eastern Metropolitan,1730000.0
7654,Eastern Metropolitan,760000.0
7655,Eastern Metropolitan,794000.0
7656,Eastern Metropolitan,1360000.0
7657,Eastern Metropolitan,1207000.0
7658,Southern Metropolitan,1591000.0
7659,Southern Metropolitan,580000.0
7660,Southern Metropolitan,605000.0
7661,Southern Metropolitan,975000.0
7662,Southern Metropolitan,1465500.0
7663,Southern Metropolitan,870000.0
7664,Southern Metropolitan,1385000.0
7665,Southern Metropolitan,1815000.0
7666,Southern Metropolitan,1590000.0
7667,Southern Metropolitan,813000.0
7668,Southern Metropolitan,1601000.0
7669,Southern Metropolitan,1225000.0
7670,Southern Metropolitan,1930000.0
7671,Southern Metropolitan,2570000.0
7672,Southern Metropolitan,2216000.0
7673,Southern Metropolitan,2110000.0
7674,Southern Metropolitan,855000.0
7675,Southern Metropolitan,771000.0
7676,Southern Metropolitan,2513000.0
7677,Southern Metropolitan,1900000.0
7678,Southern Metropolitan,1620000.0
7679,Southern Metropolitan,3550000.0
7680,Southern Metropolitan,1980000.0
7681,Southern Metropolitan,1861000.0
7682,Southern Metropolitan,1402000.0
7683,Southern Metropolitan,1905000.0
7684,Southern Metropolitan,5020000.0
7685,Southern Metropolitan,2990000.0
7686,Southern Metropolitan,1855000.0
7687,Southern Metropolitan,1500000.0
7688,Southern Metropolitan,835000.0
7689,Southern Metropolitan,3115000.0
7690,Southern Metropolitan,913000.0
7691,Southern Metropolitan,2510000.0
7692,Southern Metropolitan,8000000.0
7693,Southern Metropolitan,1775000.0
7694,Southern Metropolitan,3725000.0
7695,Northern Metropolitan,3450000.0
7696,Northern Metropolitan,1290000.0
7697,Northern Metropolitan,1614500.0
7698,Northern Metropolitan,1550000.0
7699,Northern Metropolitan,595000.0
7700,Northern Metropolitan,1300000.0
7701,Northern Metropolitan,2450000.0
7702,Southern Metropolitan,1201000.0
7703,Southern Metropolitan,635000.0
7704,Southern Metropolitan,1424000.0
7705,Southern Metropolitan,285000.0
7706,Southern Metropolitan,305000.0
7707,Southern Metropolitan,1105000.0
7708,Southern Metropolitan,1200000.0
7709,Southern Metropolitan,945000.0
7710,Southern Metropolitan,603000.0
7711,Southern Metropolitan,1390000.0
7712,Southern Metropolitan,1667000.0
7713,Southern Metropolitan,330000.0
7714,Southern Metropolitan,577000.0
7715,Southern Metropolitan,535000.0
7716,Southern Metropolitan,305000.0
7717,Southern Metropolitan,550000.0
7718,Southern Metropolitan,655000.0
7719,Southern Metropolitan,1300000.0
7720,Southern Metropolitan,1700000.0
7721,Southern Metropolitan,575000.0
7722,Southern Metropolitan,742500.0
7723,Southern Metropolitan,1000000.0
7724,Southern Metropolitan,1104000.0
7725,Southern Metropolitan,630000.0
7726,Southern Metropolitan,1350000.0
7727,Southern Metropolitan,997000.0
7728,Southern Metropolitan,490000.0
7729,Southern Metropolitan,701000.0
7730,Southern Metropolitan,905000.0
7731,Southern Metropolitan,988000.0
7732,Southern Metropolitan,820000.0
7733,Northern Metropolitan,1825000.0
7734,Northern Metropolitan,1500000.0
7735,Northern Metropolitan,641000.0
7736,Northern Metropolitan,1250000.0
7737,Northern Metropolitan,1652500.0
7738,Northern Metropolitan,1250000.0
7739,Northern Metropolitan,1660000.0
7740,Northern Metropolitan,465000.0
7741,Northern Metropolitan,700000.0
7742,Northern Metropolitan,1000000.0
7743,Northern Metropolitan,712000.0
7744,Northern Metropolitan,1650000.0
7745,Northern Metropolitan,495000.0
7746,Northern Metropolitan,930000.0
7747,Northern Metropolitan,781000.0
7748,Northern Metropolitan,995000.0
7749,Northern Metropolitan,677776.0
7750,Northern Metropolitan,790000.0
7751,Northern Metropolitan,680000.0
7752,Northern Metropolitan,1180000.0
7753,Northern Metropolitan,940500.0
7754,Northern Metropolitan,824000.0
7755,Northern Metropolitan,941000.0
7756,Northern Metropolitan,775000.0
7757,Northern Metropolitan,985000.0
7758,Northern Metropolitan,1020000.0
7759,Northern Metropolitan,1500000.0
7760,Northern Metropolitan,590000.0
7761,Northern Metropolitan,1005000.0
7762,Northern Metropolitan,901000.0
7763,Northern Metropolitan,990000.0
7764,Northern Metropolitan,1455000.0
7765,Northern Metropolitan,1250000.0
7766,Northern Metropolitan,710000.0
7767,Northern Metropolitan,1790000.0
7768,Northern Metropolitan,650000.0
7769,Northern Metropolitan,720000.0
7770,Northern Metropolitan,720000.0
7771,Northern Metropolitan,1240000.0
7772,Northern Metropolitan,875000.0
7773,Northern Metropolitan,887000.0
7774,Northern Metropolitan,770000.0
7775,Northern Metropolitan,330000.0
7776,Northern Metropolitan,535000.0
7777,Northern Metropolitan,1308000.0
7778,Northern Metropolitan,945000.0
7779,Northern Metropolitan,550000.0
7780,Northern Metropolitan,1309000.0
7781,Northern Metropolitan,1300000.0
7782,Northern Metropolitan,888000.0
7783,Northern Metropolitan,1000000.0
7784,Northern Metropolitan,1350000.0
7785,Northern Metropolitan,855000.0
7786,Eastern Metropolitan,1480000.0
7787,Eastern Metropolitan,1300000.0
7788,Eastern Metropolitan,1400000.0
7789,Eastern Metropolitan,1542000.0
7790,Eastern Metropolitan,1100000.0
7791,Eastern Metropolitan,782000.0
7792,Eastern Metropolitan,1090000.0
7793,Eastern Metropolitan,1700000.0
7794,Eastern Metropolitan,1355000.0
7795,Eastern Metropolitan,1880000.0
7796,Eastern Metropolitan,1545000.0
7797,Eastern Metropolitan,1955000.0
7798,Western Metropolitan,440000.0
7799,Western Metropolitan,1700000.0
7800,Western Metropolitan,1070000.0
7801,Western Metropolitan,745000.0
7802,Western Metropolitan,1400000.0
7803,Western Metropolitan,1400000.0
7804,Western Metropolitan,2020000.0
7805,Western Metropolitan,325000.0
7806,Western Metropolitan,1400000.0
7807,Western Metropolitan,700000.0
7808,Western Metropolitan,1652000.0
7809,Western Metropolitan,1131000.0
7810,Western Metropolitan,1607500.0
7811,Western Metropolitan,450000.0
7812,Western Metropolitan,310000.0
7813,Western Metropolitan,1400000.0
7814,Western Metropolitan,1720000.0
7815,Western Metropolitan,983000.0
7816,Western Metropolitan,330000.0
7817,Western Metropolitan,1162500.0
7818,Western Metropolitan,707000.0
7819,Western Metropolitan,700000.0
7820,Western Metropolitan,510000.0
7821,Western Metropolitan,610000.0
7822,Western Metropolitan,960000.0
7823,Western Metropolitan,350000.0
7824,Western Metropolitan,426500.0
7825,Northern Metropolitan,676000.0
7826,Northern Metropolitan,1500000.0
7827,Northern Metropolitan,700000.0
7828,Northern Metropolitan,660000.0
7829,Northern Metropolitan,741000.0
7830,Northern Metropolitan,949500.0
7831,Northern Metropolitan,532000.0
7832,Northern Metropolitan,698000.0
7833,Northern Metropolitan,687000.0
7834,Northern Metropolitan,670000.0
7835,Northern Metropolitan,1000000.0
7836,Northern Metropolitan,445000.0
7837,Northern Metropolitan,730000.0
7838,Northern Metropolitan,725000.0
7839,Northern Metropolitan,668000.0
7840,Northern Metropolitan,328000.0
7841,Northern Metropolitan,543500.0
7842,Northern Metropolitan,1200000.0
7843,Northern Metropolitan,330000.0
7844,Northern Metropolitan,846000.0
7845,Northern Metropolitan,1345000.0
7846,Northern Metropolitan,1802500.0
7847,Northern Metropolitan,1520000.0
7848,Northern Metropolitan,1625000.0
7849,Northern Metropolitan,2555000.0
7850,Northern Metropolitan,1055000.0
7851,Northern Metropolitan,950000.0
7852,Northern Metropolitan,1100000.0
7853,Northern Metropolitan,1250000.0
7854,Northern Metropolitan,953000.0
7855,Northern Metropolitan,603000.0
7856,Northern Metropolitan,940000.0
7857,Northern Metropolitan,1550000.0
7858,Northern Metropolitan,500000.0
7859,Northern Metropolitan,450000.0
7860,Northern Metropolitan,390000.0
7861,Northern Metropolitan,1205000.0
7862,Northern Metropolitan,1085000.0
7863,Northern Metropolitan,1060000.0
7864,Northern Metropolitan,917000.0
7865,Western Metropolitan,392500.0
7866,Western Metropolitan,1320000.0
7867,Western Metropolitan,885000.0
7868,Western Metropolitan,485000.0
7869,Western Metropolitan,760000.0
7870,Western Metropolitan,1375000.0
7871,Western Metropolitan,1270000.0
7872,Western Metropolitan,871000.0
7873,Western Metropolitan,360000.0
7874,Western Metropolitan,315000.0
7875,Western Metropolitan,831000.0
7876,Western Metropolitan,882000.0
7877,Western Metropolitan,895000.0
7878,Southern Metropolitan,260000.0
7879,Southern Metropolitan,575000.0
7880,Southern Metropolitan,1452000.0
7881,Southern Metropolitan,721000.0
7882,Southern Metropolitan,1800000.0
7883,Southern Metropolitan,1253000.0
7884,Southern Metropolitan,1950000.0
7885,Southern Metropolitan,2085000.0
7886,Southern Metropolitan,1760000.0
7887,Southern Metropolitan,710000.0
7888,Southern Metropolitan,2340000.0
7889,Southern Metropolitan,3310000.0
7890,Southern Metropolitan,1601000.0
7891,Southern Metropolitan,797000.0
7892,Southern Metropolitan,910000.0
7893,Southern Metropolitan,1315000.0
7894,Northern Metropolitan,683000.0
7895,Northern Metropolitan,1158000.0
7896,Northern Metropolitan,793000.0
7897,Northern Metropolitan,780000.0
7898,Northern Metropolitan,420000.0
7899,Northern Metropolitan,895000.0
7900,Northern Metropolitan,885000.0
7901,Northern Metropolitan,597500.0
7902,Northern Metropolitan,690000.0
7903,Northern Metropolitan,822000.0
7904,Northern Metropolitan,710000.0
7905,Northern Metropolitan,730000.0
7906,Northern Metropolitan,901000.0
7907,Northern Metropolitan,643000.0
7908,Northern Metropolitan,645000.0
7909,Northern Metropolitan,595000.0
7910,Northern Metropolitan,820000.0
7911,Northern Metropolitan,1050000.0
7912,Northern Metropolitan,621000.0
7913,Northern Metropolitan,705000.0
7914,Northern Metropolitan,590000.0
7915,Northern Metropolitan,680000.0
7916,Northern Metropolitan,935000.0
7917,Northern Metropolitan,720000.0
7918,Northern Metropolitan,725000.0
7919,Northern Metropolitan,740000.0
7920,Northern Metropolitan,880000.0
7921,Northern Metropolitan,630000.0
7922,Southern Metropolitan,1615000.0
7923,Southern Metropolitan,2513000.0
7924,Southern Metropolitan,1910000.0
7925,Southern Metropolitan,1620000.0
7926,Southern Metropolitan,1789000.0
7927,Southern Metropolitan,837000.0
7928,Southern Metropolitan,2500000.0
7929,Southern Metropolitan,665000.0
7930,Southern Metropolitan,1560000.0
7931,Southern Metropolitan,860000.0
7932,Southern Metropolitan,1475000.0
7933,Southern Metropolitan,840000.0
7934,Southern Metropolitan,1700000.0
7935,Southern Metropolitan,440000.0
7936,Southern Metropolitan,580000.0
7937,Southern Metropolitan,535000.0
7938,Southern Metropolitan,635000.0
7939,Southern Metropolitan,317500.0
7940,Southern Metropolitan,160000.0
7941,Southern Metropolitan,360000.0
7942,Southern Metropolitan,300000.0
7943,Southern Metropolitan,1800000.0
7944,Southern Metropolitan,275000.0
7945,Southern Metropolitan,1300000.0
7946,Southern Metropolitan,1525000.0
7947,Southern Metropolitan,1620000.0
7948,Southern Metropolitan,1985000.0
7949,Southern Metropolitan,1750000.0
7950,Southern Metropolitan,2100000.0
7951,Southern Metropolitan,560000.0
7952,Southern Metropolitan,3750000.0
7953,Southern Metropolitan,780000.0
7954,Southern Metropolitan,500000.0
7955,Southern Metropolitan,1264000.0
7956,Southern Metropolitan,1462000.0
7957,Southern Metropolitan,440000.0
7958,Southern Metropolitan,1575000.0
7959,Southern Metropolitan,1320000.0
7960,Southern Metropolitan,3600000.0
7961,Southern Metropolitan,2425000.0
7962,Southern Metropolitan,1890000.0
7963,Southern Metropolitan,400500.0
7964,Southern Metropolitan,1405000.0
7965,Southern Metropolitan,2102000.0
7966,Southern Metropolitan,435000.0
7967,Southern Metropolitan,375000.0
7968,Southern Metropolitan,555000.0
7969,Southern Metropolitan,532000.0
7970,Eastern Metropolitan,1450000.0
7971,Eastern Metropolitan,1340000.0
7972,Eastern Metropolitan,630000.0
7973,Eastern Metropolitan,1271000.0
7974,Eastern Metropolitan,610000.0
7975,Eastern Metropolitan,910000.0
7976,Eastern Metropolitan,665000.0
7977,Eastern Metropolitan,575000.0
7978,Eastern Metropolitan,706000.0
7979,Eastern Metropolitan,780000.0
7980,Eastern Metropolitan,601000.0
7981,Eastern Metropolitan,805000.0
7982,Eastern Metropolitan,690000.0
7983,Eastern Metropolitan,682000.0
7984,Eastern Metropolitan,657000.0
7985,Eastern Metropolitan,630000.0
7986,Eastern Metropolitan,880000.0
7987,Eastern Metropolitan,687000.0
7988,Eastern Metropolitan,650000.0
7989,Eastern Metropolitan,855000.0
7990,Eastern Metropolitan,613000.0
7991,Eastern Metropolitan,640000.0
7992,Eastern Metropolitan,442000.0
7993,Eastern Metropolitan,810000.0
7994,Eastern Metropolitan,950000.0
7995,Eastern Metropolitan,725000.0
7996,Southern Metropolitan,998000.0
7997,Southern Metropolitan,1340000.0
7998,Southern Metropolitan,2190000.0
7999,Southern Metropolitan,980000.0
8000,Southern Metropolitan,720000.0
8001,Eastern Metropolitan,990000.0
8002,Eastern Metropolitan,1410000.0
8003,Eastern Metropolitan,970000.0
8004,Eastern Metropolitan,1650000.0
8005,Eastern Metropolitan,3020000.0
8006,Eastern Metropolitan,1689000.0
8007,Eastern Metropolitan,690000.0
8008,Eastern Metropolitan,1851000.0
8009,Eastern Metropolitan,1110000.0
8010,Eastern Metropolitan,1060000.0
8011,Eastern Metropolitan,2100000.0
8012,Eastern Metropolitan,2325000.0
8013,Eastern Metropolitan,2400000.0
8014,Eastern Metropolitan,1740000.0
8015,Western Metropolitan,646000.0
8016,Western Metropolitan,570000.0
8017,Western Metropolitan,843000.0
8018,Western Metropolitan,835000.0
8019,Western Metropolitan,635000.0
8020,Western Metropolitan,490000.0
8021,Western Metropolitan,745000.0
8022,Western Metropolitan,941000.0
8023,Western Metropolitan,738000.0
8024,Western Metropolitan,912000.0
8025,Western Metropolitan,745000.0
8026,Western Metropolitan,570000.0
8027,Western Metropolitan,885000.0
8028,Southern Metropolitan,3800000.0
8029,Southern Metropolitan,700000.0
8030,Southern Metropolitan,752000.0
8031,Southern Metropolitan,690000.0
8032,Southern Metropolitan,468000.0
8033,Southern Metropolitan,2600000.0
8034,Southern Metropolitan,4515000.0
8035,Southern Metropolitan,3160000.0
8036,Southern Metropolitan,820000.0
8037,Southern Metropolitan,2150000.0
8038,Southern Metropolitan,1965000.0
8039,Southern Metropolitan,2425000.0
8040,Southern Metropolitan,643000.0
8041,Southern Metropolitan,835000.0
8042,Southern Metropolitan,736000.0
8043,Southern Metropolitan,590000.0
8044,Southern Metropolitan,1402000.0
8045,Southern Metropolitan,1205000.0
8046,Western Metropolitan,1190000.0
8047,Western Metropolitan,1205000.0
8048,Western Metropolitan,860000.0
8049,Western Metropolitan,760000.0
8050,Western Metropolitan,873000.0
8051,Western Metropolitan,640000.0
8052,Western Metropolitan,680000.0
8053,Western Metropolitan,725000.0
8054,Western Metropolitan,472500.0
8055,Western Metropolitan,675000.0
8056,Western Metropolitan,405000.0
8057,Western Metropolitan,838000.0
8058,Western Metropolitan,930000.0
8059,Southern Metropolitan,365000.0
8060,Southern Metropolitan,1000000.0
8061,Southern Metropolitan,456000.0
8062,Southern Metropolitan,2250000.0
8063,Southern Metropolitan,2000000.0
8064,Southern Metropolitan,2250000.0
8065,Southern Metropolitan,3200000.0
8066,Southern Metropolitan,1380000.0
8067,Southern Metropolitan,267500.0
8068,Southern Metropolitan,1290000.0
8069,Southern Metropolitan,2020000.0
8070,Southern Metropolitan,1211000.0
8071,Southern Metropolitan,1380000.0
8072,Southern Metropolitan,1715157.0
8073,Southern Metropolitan,1510000.0
8074,Southern Metropolitan,1220000.0
8075,Southern Metropolitan,1465000.0
8076,Western Metropolitan,431000.0
8077,Western Metropolitan,1620000.0
8078,Western Metropolitan,1190000.0
8079,Northern Metropolitan,432000.0
8080,Northern Metropolitan,1850000.0
8081,Northern Metropolitan,333000.0
8082,Northern Metropolitan,452000.0
8083,Northern Metropolitan,895000.0
8084,Northern Metropolitan,275000.0
8085,Northern Metropolitan,683000.0
8086,Northern Metropolitan,640000.0
8087,Eastern Metropolitan,1865000.0
8088,Eastern Metropolitan,2100000.0
8089,Eastern Metropolitan,442500.0
8090,Eastern Metropolitan,1587000.0
8091,Eastern Metropolitan,2365000.0
8092,Western Metropolitan,296000.0
8093,Western Metropolitan,1531000.0
8094,Western Metropolitan,439000.0
8095,Western Metropolitan,1040000.0
8096,Western Metropolitan,1670000.0
8097,Western Metropolitan,1940000.0
8098,Western Metropolitan,560000.0
8099,Western Metropolitan,940000.0
8100,Western Metropolitan,1515000.0
8101,Western Metropolitan,1100000.0
8102,Western Metropolitan,1350000.0
8103,Western Metropolitan,2300000.0
8104,Western Metropolitan,1302500.0
8105,Western Metropolitan,1420200.0
8106,Western Metropolitan,970000.0
8107,Western Metropolitan,1070000.0
8108,Western Metropolitan,542000.0
8109,Western Metropolitan,1240000.0
8110,Western Metropolitan,955000.0
8111,Western Metropolitan,1410000.0
8112,Southern Metropolitan,1656000.0
8113,Southern Metropolitan,707000.0
8114,Southern Metropolitan,770000.0
8115,Southern Metropolitan,582000.0
8116,Southern Metropolitan,490000.0
8117,Southern Metropolitan,1255000.0
8118,Southern Metropolitan,420500.0
8119,Southern Metropolitan,261000.0
8120,Southern Metropolitan,535000.0
8121,Southern Metropolitan,586000.0
8122,Southern Metropolitan,926000.0
8123,Western Metropolitan,1230000.0
8124,Western Metropolitan,1560000.0
8125,Western Metropolitan,2000000.0
8126,Western Metropolitan,820000.0
8127,Western Metropolitan,1530000.0
8128,Western Metropolitan,1400000.0
8129,Western Metropolitan,1200000.0
8130,Western Metropolitan,1325500.0
8131,Western Metropolitan,890000.0
8132,Western Metropolitan,975000.0
8133,Western Metropolitan,1820000.0
8134,Western Metropolitan,900000.0
8135,Western Metropolitan,1410000.0
8136,Western Metropolitan,1700000.0
8137,Western Metropolitan,956000.0
8138,Western Metropolitan,1215000.0
8139,Western Metropolitan,828000.0
8140,Western Metropolitan,1650000.0
8141,Western Metropolitan,2337000.0
8142,Western Metropolitan,1370000.0
8143,Western Metropolitan,1070000.0
8144,Western Metropolitan,1075000.0
8145,Western Metropolitan,1100000.0
8146,Western Metropolitan,1312000.0
8147,Western Metropolitan,960000.0
8148,Western Metropolitan,935000.0
8149,Western Metropolitan,810000.0
8150,Western Metropolitan,1200000.0
8151,Western Metropolitan,850000.0
8152,Western Metropolitan,944000.0
8153,Western Metropolitan,510000.0
8154,Western Metropolitan,325000.0
8155,Western Metropolitan,800000.0
8156,Western Metropolitan,1450000.0
8157,Western Metropolitan,500000.0
8158,Western Metropolitan,1405000.0
8159,Northern Metropolitan,1343000.0
8160,Northern Metropolitan,680000.0
8161,Northern Metropolitan,695000.0
8162,Northern Metropolitan,420000.0
8163,Northern Metropolitan,1300000.0
8164,Northern Metropolitan,995000.0
8165,Northern Metropolitan,1750000.0
8166,Northern Metropolitan,1822000.0
8167,Northern Metropolitan,280000.0
8168,Northern Metropolitan,1100000.0
8169,Northern Metropolitan,1610000.0
8170,Northern Metropolitan,970000.0
8171,Northern Metropolitan,970000.0
8172,Northern Metropolitan,2990000.0
8173,Northern Metropolitan,1050000.0
8174,Northern Metropolitan,1290000.0
8175,Northern Metropolitan,471250.0
8176,Northern Metropolitan,1235000.0
8177,Northern Metropolitan,600000.0
8178,Northern Metropolitan,955000.0
8179,Northern Metropolitan,601000.0
8180,Northern Metropolitan,755000.0
8181,Northern Metropolitan,1400000.0
8182,Northern Metropolitan,1005000.0
8183,Northern Metropolitan,860000.0
8184,Northern Metropolitan,1306000.0
8185,Northern Metropolitan,1250000.0
8186,Northern Metropolitan,648000.0
8187,Southern Metropolitan,2525000.0
8188,Southern Metropolitan,1615000.0
8189,Southern Metropolitan,655000.0
8190,Southern Metropolitan,1351000.0
8191,Southern Metropolitan,1205000.0
8192,Southern Metropolitan,676000.0
8193,Southern Metropolitan,1145000.0
8194,Southern Metropolitan,1600000.0
8195,Southern Metropolitan,1840000.0
8196,Southern Metropolitan,1300000.0
8197,Southern Metropolitan,2250000.0
8198,Southern Metropolitan,437500.0
8199,Southern Metropolitan,960000.0
8200,Southern Metropolitan,1486000.0
8201,Southern Metropolitan,1425000.0
8202,Southern Metropolitan,311500.0
8203,Northern Metropolitan,835000.0
8204,Northern Metropolitan,3970000.0
8205,Northern Metropolitan,2790000.0
8206,Northern Metropolitan,755000.0
8207,Northern Metropolitan,750000.0
8208,Northern Metropolitan,999000.0
8209,Northern Metropolitan,800000.0
8210,Northern Metropolitan,800000.0
8211,Northern Metropolitan,806000.0
8212,Northern Metropolitan,770000.0
8213,Northern Metropolitan,496000.0
8214,Northern Metropolitan,585000.0
8215,Northern Metropolitan,540000.0
8216,Northern Metropolitan,708000.0
8217,Northern Metropolitan,497000.0
8218,Northern Metropolitan,800000.0
8219,Northern Metropolitan,1395000.0
8220,Northern Metropolitan,427500.0
8221,Northern Metropolitan,560000.0
8222,Northern Metropolitan,1410000.0
8223,Northern Metropolitan,520000.0
8224,Northern Metropolitan,1017500.0
8225,Northern Metropolitan,910000.0
8226,Northern Metropolitan,958000.0
8227,Northern Metropolitan,770000.0
8228,Southern Metropolitan,1400000.0
8229,Southern Metropolitan,520000.0
8230,Southern Metropolitan,1332000.0
8231,Southern Metropolitan,801000.0
8232,Southern Metropolitan,2400000.0
8233,Southern Metropolitan,575000.0
8234,Southern Metropolitan,950000.0
8235,Southern Metropolitan,730000.0
8236,Southern Metropolitan,1110000.0
8237,Southern Metropolitan,2250000.0
8238,Southern Metropolitan,2700000.0
8239,Southern Metropolitan,1375000.0
8240,Southern Metropolitan,600000.0
8241,Southern Metropolitan,1030000.0
8242,Southern Metropolitan,1251000.0
8243,Southern Metropolitan,1305000.0
8244,Southern Metropolitan,550000.0
8245,Southern Metropolitan,645000.0
8246,Southern Metropolitan,550000.0
8247,Southern Metropolitan,410000.0
8248,Southern Metropolitan,690000.0
8249,Southern Metropolitan,630000.0
8250,Southern Metropolitan,685000.0
8251,Southern Metropolitan,570000.0
8252,Southern Metropolitan,860000.0
8253,Southern Metropolitan,880000.0
8254,Southern Metropolitan,475000.0
8255,Southern Metropolitan,888000.0
8256,Northern Metropolitan,413000.0
8257,Northern Metropolitan,1190000.0
8258,Northern Metropolitan,2000000.0
8259,Northern Metropolitan,1045000.0
8260,Northern Metropolitan,1121000.0
8261,Northern Metropolitan,715000.0
8262,Northern Metropolitan,1200000.0
8263,Northern Metropolitan,917500.0
8264,Northern Metropolitan,770000.0
8265,Northern Metropolitan,800000.0
8266,Northern Metropolitan,1075000.0
8267,Northern Metropolitan,1015000.0
8268,Northern Metropolitan,880000.0
8269,Northern Metropolitan,1020000.0
8270,Northern Metropolitan,1000000.0
8271,Northern Metropolitan,1010000.0
8272,Northern Metropolitan,1110000.0
8273,Northern Metropolitan,800000.0
8274,Northern Metropolitan,910000.0
8275,Northern Metropolitan,1215000.0
8276,Northern Metropolitan,2300000.0
8277,Northern Metropolitan,1108000.0
8278,Northern Metropolitan,801000.0
8279,Northern Metropolitan,1010000.0
8280,Northern Metropolitan,690000.0
8281,Northern Metropolitan,630000.0
8282,Northern Metropolitan,1100000.0
8283,Northern Metropolitan,1055000.0
8284,Northern Metropolitan,560000.0
8285,Northern Metropolitan,385000.0
8286,Northern Metropolitan,741000.0
8287,Northern Metropolitan,725000.0
8288,Northern Metropolitan,615000.0
8289,Northern Metropolitan,406000.0
8290,Northern Metropolitan,1010000.0
8291,Northern Metropolitan,852000.0
8292,Northern Metropolitan,595000.0
8293,Northern Metropolitan,665000.0
8294,Northern Metropolitan,631000.0
8295,Northern Metropolitan,905000.0
8296,Northern Metropolitan,845000.0
8297,Northern Metropolitan,815000.0
8298,Northern Metropolitan,770000.0
8299,Northern Metropolitan,935000.0
8300,Northern Metropolitan,610000.0
8301,Northern Metropolitan,678500.0
8302,Northern Metropolitan,861500.0
8303,Northern Metropolitan,801000.0
8304,Northern Metropolitan,1150000.0
8305,Northern Metropolitan,760000.0
8306,Northern Metropolitan,490000.0
8307,Northern Metropolitan,605000.0
8308,Northern Metropolitan,652000.0
8309,Northern Metropolitan,615000.0
8310,Northern Metropolitan,407000.0
8311,Northern Metropolitan,930000.0
8312,Northern Metropolitan,741000.0
8313,Northern Metropolitan,375000.0
8314,Northern Metropolitan,1005000.0
8315,Northern Metropolitan,800000.0
8316,Northern Metropolitan,395000.0
8317,Northern Metropolitan,1025000.0
8318,Northern Metropolitan,505000.0
8319,Northern Metropolitan,950000.0
8320,Northern Metropolitan,1110000.0
8321,Northern Metropolitan,950000.0
8322,Northern Metropolitan,1226000.0
8323,Northern Metropolitan,500000.0
8324,Northern Metropolitan,1214000.0
8325,Northern Metropolitan,370000.0
8326,Northern Metropolitan,790000.0
8327,Northern Metropolitan,1400000.0
8328,Northern Metropolitan,500000.0
8329,Northern Metropolitan,1090000.0
8330,Northern Metropolitan,1785000.0
8331,Northern Metropolitan,560000.0
8332,Northern Metropolitan,690000.0
8333,Northern Metropolitan,1050000.0
8334,Northern Metropolitan,2060000.0
8335,Northern Metropolitan,860000.0
8336,Northern Metropolitan,1052000.0
8337,Northern Metropolitan,3000000.0
8338,Northern Metropolitan,1330000.0
8339,Northern Metropolitan,630000.0
8340,Northern Metropolitan,1210000.0
8341,Northern Metropolitan,911000.0
8342,Northern Metropolitan,1590000.0
8343,Eastern Metropolitan,1380000.0
8344,Eastern Metropolitan,1150000.0
8345,Eastern Metropolitan,1160000.0
8346,Eastern Metropolitan,615000.0
8347,Eastern Metropolitan,940000.0
8348,Western Metropolitan,665000.0
8349,Western Metropolitan,950000.0
8350,Western Metropolitan,1085000.0
8351,Western Metropolitan,847000.0
8352,Western Metropolitan,785000.0
8353,Southern Metropolitan,2240000.0
8354,Southern Metropolitan,2050000.0
8355,Southern Metropolitan,460000.0
8356,Southern Metropolitan,650000.0
8357,Southern Metropolitan,1100000.0
8358,Southern Metropolitan,1820000.0
8359,Southern Metropolitan,1780000.0
8360,Southern Metropolitan,1024000.0
8361,Southern Metropolitan,680000.0
8362,Southern Metropolitan,1150000.0
8363,Southern Metropolitan,710000.0
8364,Southern Metropolitan,1320000.0
8365,Southern Metropolitan,537000.0
8366,Southern Metropolitan,800000.0
8367,Southern Metropolitan,410000.0
8368,Southern Metropolitan,499000.0
8369,Southern Metropolitan,1214000.0
8370,Southern Metropolitan,485000.0
8371,Southern Metropolitan,920000.0
8372,Southern Metropolitan,615000.0
8373,Southern Metropolitan,642000.0
8374,Southern Metropolitan,3475000.0
8375,Southern Metropolitan,1710000.0
8376,Southern Metropolitan,851000.0
8377,Southern Metropolitan,2030000.0
8378,Southern Metropolitan,1405000.0
8379,Southern Metropolitan,850000.0
8380,Southern Metropolitan,792500.0
8381,Southern Metropolitan,390500.0
8382,Southern Metropolitan,2050000.0
8383,Southern Metropolitan,595000.0
8384,Southern Metropolitan,346000.0
8385,Southern Metropolitan,520000.0
8386,Southern Metropolitan,320000.0
8387,Southern Metropolitan,610500.0
8388,Southern Metropolitan,350000.0
8389,Southern Metropolitan,1120000.0
8390,Southern Metropolitan,1077000.0
