,Date,Price
7190,2016-10-15,973000.0
7191,2016-10-15,1845000.0
7192,2016-10-15,1535000.0
7193,2016-10-15,2005000.0
7194,2016-10-15,932000.0
7195,2016-04-16,1500000.0
7196,2016-04-16,260000.0
7197,2016-07-16,1390000.0
7198,2016-07-16,940000.0
7199,2016-09-17,296000.0
7200,2017-03-18,1850000.0
7201,2016-11-19,475000.0
7202,2016-05-22,820000.0
7203,2016-04-23,940000.0
7204,2016-09-24,1668000.0
7205,2017-02-25,1470000.0
7206,2017-02-25,981000.0
7207,2017-02-25,430000.0
7208,2016-07-26,362000.0
7209,2016-07-26,410000.0
7210,2016-06-27,1197000.0
7211,2016-06-27,1690000.0
7212,2016-11-27,447000.0
7213,2016-11-27,1177000.0
7214,2016-05-28,617500.0
7215,2016-05-28,479500.0
7216,2016-08-28,2050000.0
7217,2016-08-28,405000.0
7218,2016-07-30,450000.0
7219,2016-03-12,1061000.0
7220,2016-03-12,1020000.0
7221,2016-03-12,912500.0
7222,2016-03-12,1074000.0
7223,2016-03-12,1021000.0
7224,2016-04-02,1415000.0
7225,2017-04-03,710000.0
7226,2017-04-03,837000.0
7227,2017-04-03,850000.0
7228,2016-04-06,850000.0
7229,2016-07-05,520000.0
7230,2016-07-11,347000.0
7231,2016-07-11,1225000.0
7232,2016-08-10,438000.0
7233,2016-08-10,360000.0
7234,2016-10-09,620000.0
7235,2016-10-09,415000.0
7236,2016-10-09,723000.0
7237,2016-10-09,530000.0
7238,2016-10-12,967000.0
7239,2016-10-12,840000.0
7240,2017-11-02,241000.0
7241,2017-11-02,910000.0
7242,2016-12-11,470000.0
7243,2016-12-11,820000.0
7244,2016-08-13,756000.0
7245,2016-05-14,845000.0
7246,2016-10-15,850000.0
7247,2016-10-15,620000.0
7248,2016-10-15,1001000.0
7249,2016-10-15,875000.0
7250,2016-07-16,520000.0
7251,2016-09-17,915000.0
7252,2016-09-17,830000.0
7253,2017-03-18,510000.0
7254,2017-03-18,545000.0
7255,2016-06-18,691000.0
7256,2016-11-19,991000.0
7257,2016-11-19,913000.0
7258,2016-05-22,850000.0
7259,2016-05-22,705000.0
7260,2016-05-22,709000.0
7261,2016-09-24,900000.0
7262,2016-09-24,790000.0
7263,2016-09-24,770000.0
7264,2016-09-24,495000.0
7265,2017-02-25,1575000.0
7266,2017-02-25,326500.0
7267,2017-02-25,1028000.0
7268,2017-02-25,288000.0
7269,2016-07-26,1151500.0
7270,2016-07-26,860000.0
7271,2016-06-27,805000.0
7272,2016-11-27,262500.0
7273,2016-11-27,450000.0
7274,2016-11-27,935000.0
7275,2016-11-27,830000.0
7276,2016-05-28,456000.0
7277,2016-05-28,660000.0
7278,2016-08-28,420000.0
7279,2016-08-28,820000.0
7280,2016-07-30,1030000.0
7281,2016-07-30,878000.0
7282,2016-04-02,765000.0
7283,2017-04-03,730000.0
7284,2017-04-03,730000.0
7285,2016-04-06,593000.0
7286,2016-10-09,816000.0
7287,2016-10-12,720000.0
7288,2017-11-02,300000.0
7289,2016-10-15,670000.0
7290,2017-03-18,685000.0
7291,2016-05-22,600000.0
7292,2016-05-22,600000.0
7293,2016-08-22,185000.0
7294,2016-09-24,463000.0
7295,2016-09-24,319000.0
7296,2017-02-25,660000.0
7297,2017-02-25,560000.0
7298,2017-02-25,625000.0
7299,2017-02-25,791000.0
7300,2016-06-27,541000.0
7301,2016-11-27,760000.0
7302,2016-11-27,840000.0
7303,2016-05-28,145000.0
7304,2016-07-30,460000.0
7305,2016-07-30,190000.0
7306,2016-10-09,430000.0
7307,2017-02-25,507000.0
7308,2016-08-28,892000.0
7309,2016-04-06,695000.0
7310,2016-08-10,1160000.0
7311,2016-10-09,1330000.0
7312,2016-10-09,695000.0
7313,2016-06-18,812000.0
7314,2016-06-18,350000.0
7315,2016-11-19,630000.0
7316,2016-11-19,635000.0
7317,2016-05-22,636500.0
7318,2016-08-22,2575000.0
7319,2016-09-24,445000.0
7320,2017-02-25,710000.0
7321,2016-07-26,640000.0
7322,2017-04-03,1010000.0
7323,2016-04-06,305000.0
7324,2016-07-05,400000.0
7325,2016-07-11,880000.0
7326,2016-08-10,1076000.0
7327,2017-11-02,1045000.0
7328,2016-12-06,600000.0
7329,2016-12-11,1225000.0
7330,2016-12-11,1035000.0
7331,2016-10-15,690000.0
7332,2016-10-15,1050000.0
7333,2016-09-17,1045000.0
7334,2016-09-17,865000.0
7335,2017-03-18,1033000.0
7336,2017-03-18,991000.0
7337,2016-11-19,1641000.0
7338,2016-11-19,655000.0
7339,2016-05-22,750000.0
7340,2017-02-25,1025000.0
7341,2016-07-26,637000.0
7342,2016-06-27,633500.0
7343,2016-06-27,1180000.0
7344,2016-06-27,1124000.0
7345,2016-11-27,1225000.0
7346,2016-05-28,855000.0
7347,2016-05-28,1600000.0
7348,2016-07-30,665000.0
7349,2016-07-05,605000.0
7350,2016-12-11,660000.0
7351,2016-06-18,327000.0
7352,2016-11-19,570000.0
7353,2016-06-27,755000.0
7354,2016-11-27,1925000.0
7355,2016-05-28,520000.0
7356,2016-04-06,1000000.0
7357,2016-04-06,725000.0
7358,2016-06-08,425000.0
7359,2016-07-11,1280000.0
7360,2016-08-10,1000000.0
7361,2016-08-10,546000.0
7362,2016-10-09,1475000.0
7363,2016-10-15,895000.0
7364,2016-07-16,405000.0
7365,2016-07-16,1015000.0
7366,2016-07-16,930000.0
7367,2017-03-18,415000.0
7368,2016-06-18,1900000.0
7369,2016-11-19,662500.0
7370,2016-05-22,831000.0
7371,2016-09-24,1110000.0
7372,2016-09-24,565000.0
7373,2016-09-24,1010000.0
7374,2016-11-27,1300000.0
7375,2016-05-28,1300000.0
7376,2016-10-12,360000.0
7377,2016-08-13,1370000.0
7378,2016-06-27,800000.0
7379,2016-04-06,930000.0
7380,2016-06-08,650000.0
7381,2016-12-06,985000.0
7382,2016-04-16,915000.0
7383,2016-09-17,845000.0
7384,2016-06-18,941000.0
7385,2016-05-22,1030000.0
7386,2016-09-24,392250.0
7387,2017-02-25,508000.0
7388,2016-07-26,420000.0
7389,2016-06-27,506000.0
7390,2016-11-27,855000.0
7391,2016-08-28,380000.0
7392,2016-08-28,611000.0
7393,2016-10-09,1260000.0
7394,2016-12-11,931999.0
7395,2016-06-18,800000.0
7396,2016-05-22,950000.0
7397,2016-08-22,780000.0
7398,2016-10-12,503000.0
7399,2016-08-13,1257000.0
7400,2016-10-15,1562000.0
7401,2016-06-18,1100000.0
7402,2016-05-22,1740000.0
7403,2016-05-28,315000.0
7404,2016-06-08,1650000.0
7405,2016-08-10,1380000.0
7406,2016-10-12,620000.0
7407,2016-07-16,1335000.0
7408,2017-02-25,1000000.0
7409,2016-06-08,860000.0
7410,2016-09-17,1415000.0
7411,2017-02-25,2000000.0
7412,2016-08-10,720000.0
7413,2016-10-09,380000.0
7414,2017-11-02,843000.0
7415,2016-12-11,501000.0
7416,2017-03-18,820500.0
7417,2016-06-18,722000.0
7418,2016-05-22,746000.0
7419,2016-07-26,685000.0
7420,2016-06-27,455000.0
7421,2016-11-27,600000.0
7422,2016-11-27,575000.0
7423,2016-05-28,566000.0
7424,2017-11-02,1250000.0
7425,2016-05-14,393000.0
7426,2016-06-18,440000.0
7427,2016-11-19,595000.0
7428,2016-08-28,2200000.0
7429,2016-11-27,1700000.0
7430,2016-05-28,1908000.0
7431,2017-06-05,1330000.0
7432,2017-08-04,1300000.0
7433,2017-08-04,470000.0
7434,2017-04-29,1740000.0
7435,2017-06-05,1700000.0
7436,2017-08-04,1100000.0
7437,2017-08-04,2155000.0
7438,2017-08-04,2115000.0
7439,2017-08-04,2810000.0
7440,2017-05-13,2130000.0
7441,2017-05-20,2950000.0
7442,2017-05-20,2150000.0
7443,2017-04-29,2035000.0
7444,2017-04-29,1500000.0
7445,2017-04-29,1190000.0
7446,2017-06-05,320000.0
7447,2017-05-13,1285000.0
7448,2017-05-20,1975000.0
7449,2017-05-20,316000.0
7450,2017-05-20,916000.0
7451,2017-05-20,750000.0
7452,2017-04-29,910000.0
7453,2017-06-05,1859000.0
7454,2017-06-05,1200000.0
7455,2017-08-04,480000.0
7456,2017-05-20,1635000.0
7457,2017-05-20,1705000.0
7458,2017-04-22,1005000.0
7459,2017-04-22,852000.0
7460,2017-04-22,690000.0
7461,2017-04-29,2120000.0
7462,2017-04-29,405000.0
7463,2017-06-05,2100000.0
7464,2017-08-04,1435000.0
7465,2017-05-13,1020000.0
7466,2017-05-13,1041000.0
7467,2017-05-13,565000.0
7468,2017-05-13,2250000.0
7469,2017-05-13,900000.0
7470,2017-05-20,1490000.0
7471,2017-05-20,1230000.0
7472,2017-05-20,1050000.0
7473,2017-04-29,1005000.0
7474,2017-04-29,1316500.0
7475,2017-08-04,1495000.0
7476,2017-08-04,1126000.0
7477,2017-08-04,822000.0
7478,2017-08-04,770000.0
7479,2017-05-20,890000.0
7480,2017-06-05,765000.0
7481,2017-08-04,881000.0
7482,2017-08-04,850000.0
7483,2017-05-20,1300000.0
7484,2017-04-22,1250000.0
7485,2017-04-22,760000.0
7486,2017-04-29,1600000.0
7487,2017-08-04,1900000.0
7488,2017-08-04,1922000.0
7489,2017-05-13,2000000.0
7490,2017-05-13,700000.0
7491,2017-05-13,1890000.0
7492,2017-05-13,1630000.0
7493,2017-05-20,800000.0
7494,2017-04-29,1670000.0
7495,2017-04-29,1725000.0
7496,2017-06-05,1110000.0
7497,2017-08-04,894000.0
7498,2017-06-05,1402000.0
7499,2017-06-05,1500000.0
7500,2017-08-04,1100000.0
7501,2017-08-04,2000000.0
7502,2017-08-04,710000.0
7503,2017-08-04,620000.0
7504,2017-05-13,1105000.0
7505,2017-05-13,1303000.0
7506,2017-05-20,1375000.0
7507,2017-05-20,1300000.0
7508,2017-05-20,1286000.0
7509,2017-05-20,1920000.0
7510,2017-05-20,1968500.0
7511,2017-04-22,845000.0
7512,2017-04-22,1107000.0
7513,2017-04-22,641500.0
7514,2017-04-29,725000.0
7515,2017-06-05,1515000.0
7516,2017-08-04,986000.0
7517,2017-05-13,830000.0
7518,2017-05-13,767000.0
7519,2017-05-13,1860000.0
7520,2017-05-13,1200000.0
7521,2017-05-20,1175000.0
7522,2017-05-20,1225000.0
7523,2017-05-20,1055000.0
7524,2017-05-20,1351000.0
7525,2017-05-20,1962000.0
7526,2017-05-20,810000.0
7527,2017-05-20,850000.0
7528,2017-04-29,535000.0
7529,2017-04-29,1640000.0
7530,2017-04-29,809000.0
7531,2017-04-29,1510000.0
7532,2017-04-29,1292000.0
7533,2017-04-29,1165000.0
7534,2017-04-29,959000.0
7535,2017-04-29,1251000.0
7536,2017-04-29,1205000.0
7537,2017-06-05,780000.0
7538,2017-05-13,572000.0
7539,2017-05-13,910000.0
7540,2017-05-20,1760000.0
7541,2017-05-20,1726000.0
7542,2017-05-20,990000.0
7543,2017-04-22,646500.0
7544,2017-04-22,2080000.0
7545,2017-06-05,610000.0
7546,2017-08-04,925000.0
7547,2017-08-04,760000.0
7548,2017-05-20,771000.0
7549,2017-04-22,441700.0
7550,2017-04-22,1000000.0
7551,2017-04-29,730000.0
7552,2017-08-04,2575000.0
7553,2017-08-04,2900000.0
7554,2017-08-04,5800000.0
7555,2017-08-04,2140000.0
7556,2017-08-04,2225000.0
7557,2017-08-04,975000.0
7558,2017-08-04,4225000.0
7559,2017-08-04,2100000.0
7560,2017-05-13,1392000.0
7561,2017-05-13,2445000.0
7562,2017-05-13,520000.0
7563,2017-05-13,2000000.0
7564,2017-05-13,1350000.0
7565,2017-05-20,1900000.0
7566,2017-05-20,1002500.0
7567,2017-05-20,2415000.0
7568,2017-05-20,1055000.0
7569,2017-04-22,1990000.0
7570,2017-04-22,3025000.0
7571,2017-04-22,1502000.0
7572,2017-04-22,1221000.0
7573,2017-04-29,2550000.0
7574,2017-04-29,1470000.0
7575,2017-08-04,725000.0
7576,2017-05-13,2140000.0
7577,2017-05-13,1630000.0
7578,2017-05-13,910000.0
7579,2017-05-13,1975000.0
7580,2017-05-13,1635000.0
7581,2017-05-13,1880000.0
7582,2017-05-13,1743000.0
7583,2017-05-20,2291000.0
7584,2017-05-20,1270000.0
7585,2017-05-20,1400000.0
7586,2017-04-22,1640000.0
7587,2017-04-29,1700000.0
7588,2017-04-29,1900000.0
7589,2017-04-29,972000.0
7590,2017-06-05,1652000.0
7591,2017-06-05,735000.0
7592,2017-06-05,1210000.0
7593,2017-08-04,412000.0
7594,2017-08-04,528000.0
7595,2017-08-04,1115000.0
7596,2017-08-04,1300000.0
7597,2017-08-04,320000.0
7598,2017-08-04,1500000.0
7599,2017-08-04,1260000.0
7600,2017-08-04,1210000.0
7601,2017-08-04,1200000.0
7602,2017-08-04,315000.0
7603,2017-05-13,830000.0
7604,2017-05-13,1385000.0
7605,2017-05-13,981000.0
7606,2017-05-13,418000.0
7607,2017-05-20,585000.0
7608,2017-05-20,1900000.0
7609,2017-05-20,1450000.0
7610,2017-04-22,1200000.0
7611,2017-04-22,600000.0
7612,2017-04-22,1075000.0
7613,2017-04-22,884000.0
7614,2017-04-22,957000.0
7615,2017-04-22,480000.0
7616,2017-04-29,1650000.0
7617,2017-04-29,1440000.0
7618,2017-04-29,955000.0
7619,2017-08-04,1310000.0
7620,2017-05-13,1283000.0
7621,2017-05-13,1025000.0
7622,2017-05-13,1015000.0
7623,2017-05-13,500000.0
7624,2017-05-13,550000.0
7625,2017-05-13,460000.0
7626,2017-05-13,1185000.0
7627,2017-05-13,435000.0
7628,2017-05-20,690000.0
7629,2017-05-20,385000.0
7630,2017-05-20,632000.0
7631,2017-05-20,835000.0
7632,2017-04-22,1500000.0
7633,2017-06-05,407500.0
7634,2017-06-05,670000.0
7635,2017-06-05,825000.0
7636,2017-06-05,645000.0
7637,2017-08-04,1222000.0
7638,2017-05-13,1060000.0
7639,2017-05-13,1220000.0
7640,2017-05-13,1097000.0
7641,2017-05-13,1100000.0
7642,2017-05-20,1270000.0
7643,2017-05-20,670000.0
7644,2017-05-20,640000.0
7645,2017-04-29,1200000.0
7646,2017-04-29,545000.0
7647,2017-04-29,1205000.0
7648,2017-06-05,860000.0
7649,2017-06-05,599900.0
7650,2017-06-05,1540000.0
7651,2017-06-05,910000.0
7652,2017-08-04,1100000.0
7653,2017-05-13,1730000.0
7654,2017-05-20,760000.0
7655,2017-05-20,794000.0
7656,2017-05-20,1360000.0
7657,2017-04-22,1207000.0
7658,2017-06-05,1591000.0
7659,2017-06-05,580000.0
7660,2017-06-05,605000.0
7661,2017-08-04,975000.0
7662,2017-08-04,1465500.0
7663,2017-05-13,870000.0
7664,2017-05-13,1385000.0
7665,2017-05-20,1815000.0
7666,2017-05-20,1590000.0
7667,2017-05-20,813000.0
7668,2017-04-29,1601000.0
7669,2017-04-29,1225000.0
7670,2017-06-05,1930000.0
7671,2017-06-05,2570000.0
7672,2017-08-04,2216000.0
7673,2017-08-04,2110000.0
7674,2017-08-04,855000.0
7675,2017-08-04,771000.0
7676,2017-05-13,2513000.0
7677,2017-05-13,1900000.0
7678,2017-05-13,1620000.0
7679,2017-05-13,3550000.0
7680,2017-05-13,1980000.0
7681,2017-05-13,1861000.0
7682,2017-05-13,1402000.0
7683,2017-05-20,1905000.0
7684,2017-05-20,5020000.0
7685,2017-05-20,2990000.0
7686,2017-05-20,1855000.0
7687,2017-04-22,1500000.0
7688,2017-04-29,835000.0
7689,2017-08-04,3115000.0
7690,2017-08-04,913000.0
7691,2017-05-13,2510000.0
7692,2017-05-13,8000000.0
7693,2017-05-13,1775000.0
7694,2017-05-13,3725000.0
7695,2017-05-13,3450000.0
7696,2017-05-13,1290000.0
7697,2017-05-20,1614500.0
7698,2017-05-20,1550000.0
7699,2017-05-20,595000.0
7700,2017-04-22,1300000.0
7701,2017-04-29,2450000.0
7702,2017-06-05,1201000.0
7703,2017-06-05,635000.0
7704,2017-08-04,1424000.0
7705,2017-08-04,285000.0
7706,2017-08-04,305000.0
7707,2017-05-13,1105000.0
7708,2017-05-13,1200000.0
7709,2017-05-20,945000.0
7710,2017-05-20,603000.0
7711,2017-05-20,1390000.0
7712,2017-05-20,1667000.0
7713,2017-04-22,330000.0
7714,2017-04-29,577000.0
7715,2017-06-05,535000.0
7716,2017-08-04,305000.0
7717,2017-08-04,550000.0
7718,2017-05-13,655000.0
7719,2017-05-20,1300000.0
7720,2017-05-20,1700000.0
7721,2017-05-20,575000.0
7722,2017-04-29,742500.0
7723,2017-05-13,1000000.0
7724,2017-05-13,1104000.0
7725,2017-05-20,630000.0
7726,2017-05-20,1350000.0
7727,2017-04-29,997000.0
7728,2017-04-29,490000.0
7729,2017-08-04,701000.0
7730,2017-05-20,905000.0
7731,2017-05-20,988000.0
7732,2017-05-20,820000.0
7733,2017-06-05,1825000.0
7734,2017-08-04,1500000.0
7735,2017-08-04,641000.0
7736,2017-05-13,1250000.0
7737,2017-05-13,1652500.0
7738,2017-05-13,1250000.0
7739,2017-05-13,1660000.0
7740,2017-05-13,465000.0
7741,2017-05-20,700000.0
7742,2017-05-20,1000000.0
7743,2017-05-20,712000.0
7744,2017-04-29,1650000.0
7745,2017-06-05,495000.0
7746,2017-06-05,930000.0
7747,2017-08-04,781000.0
7748,2017-08-04,995000.0
7749,2017-08-04,677776.0
7750,2017-08-04,790000.0
7751,2017-05-13,680000.0
7752,2017-05-13,1180000.0
7753,2017-05-13,940500.0
7754,2017-05-13,824000.0
7755,2017-05-13,941000.0
7756,2017-05-13,775000.0
7757,2017-05-13,985000.0
7758,2017-05-20,1020000.0
7759,2017-05-20,1500000.0
7760,2017-05-20,590000.0
7761,2017-05-20,1005000.0
7762,2017-04-22,901000.0
7763,2017-04-29,990000.0
7764,2017-04-29,1455000.0
7765,2017-04-29,1250000.0
7766,2017-04-29,710000.0
7767,2017-04-29,1790000.0
7768,2017-04-29,650000.0
7769,2017-04-29,720000.0
7770,2017-04-29,720000.0
7771,2017-08-04,1240000.0
7772,2017-08-04,875000.0
7773,2017-08-04,887000.0
7774,2017-05-13,770000.0
7775,2017-04-22,330000.0
7776,2017-06-05,535000.0
7777,2017-08-04,1308000.0
7778,2017-08-04,945000.0
7779,2017-08-04,550000.0
7780,2017-05-13,1309000.0
7781,2017-05-20,1300000.0
7782,2017-05-20,888000.0
7783,2017-04-22,1000000.0
7784,2017-06-05,1350000.0
7785,2017-08-04,855000.0
7786,2017-08-04,1480000.0
7787,2017-08-04,1300000.0
7788,2017-08-04,1400000.0
7789,2017-08-04,1542000.0
7790,2017-05-13,1100000.0
7791,2017-04-22,782000.0
7792,2017-04-22,1090000.0
7793,2017-04-29,1700000.0
7794,2017-04-29,1355000.0
7795,2017-04-29,1880000.0
7796,2017-04-29,1545000.0
7797,2017-04-29,1955000.0
7798,2017-06-05,440000.0
7799,2017-06-05,1700000.0
7800,2017-06-05,1070000.0
7801,2017-06-05,745000.0
7802,2017-08-04,1400000.0
7803,2017-08-04,1400000.0
7804,2017-08-04,2020000.0
7805,2017-08-04,325000.0
7806,2017-05-13,1400000.0
7807,2017-05-13,700000.0
7808,2017-05-20,1652000.0
7809,2017-05-20,1131000.0
7810,2017-05-20,1607500.0
7811,2017-05-20,450000.0
7812,2017-05-20,310000.0
7813,2017-05-20,1400000.0
7814,2017-05-20,1720000.0
7815,2017-05-20,983000.0
7816,2017-05-20,330000.0
7817,2017-05-20,1162500.0
7818,2017-04-22,707000.0
7819,2017-04-22,700000.0
7820,2017-04-22,510000.0
7821,2017-04-22,610000.0
7822,2017-04-22,960000.0
7823,2017-04-22,350000.0
7824,2017-04-29,426500.0
7825,2017-06-05,676000.0
7826,2017-05-13,1500000.0
7827,2017-06-05,700000.0
7828,2017-08-04,660000.0
7829,2017-08-04,741000.0
7830,2017-05-13,949500.0
7831,2017-05-13,532000.0
7832,2017-05-13,698000.0
7833,2017-05-20,687000.0
7834,2017-05-20,670000.0
7835,2017-05-20,1000000.0
7836,2017-04-29,445000.0
7837,2017-04-29,730000.0
7838,2017-04-29,725000.0
7839,2017-04-29,668000.0
7840,2017-04-29,328000.0
7841,2017-04-29,543500.0
7842,2017-06-05,1200000.0
7843,2017-06-05,330000.0
7844,2017-08-04,846000.0
7845,2017-08-04,1345000.0
7846,2017-08-04,1802500.0
7847,2017-05-20,1520000.0
7848,2017-05-20,1625000.0
7849,2017-05-20,2555000.0
7850,2017-04-29,1055000.0
7851,2017-04-29,950000.0
7852,2017-06-05,1100000.0
7853,2017-06-05,1250000.0
7854,2017-08-04,953000.0
7855,2017-08-04,603000.0
7856,2017-08-04,940000.0
7857,2017-05-13,1550000.0
7858,2017-05-13,500000.0
7859,2017-05-13,450000.0
7860,2017-04-22,390000.0
7861,2017-04-22,1205000.0
7862,2017-04-22,1085000.0
7863,2017-04-29,1060000.0
7864,2017-04-29,917000.0
7865,2017-06-05,392500.0
7866,2017-06-05,1320000.0
7867,2017-08-04,885000.0
7868,2017-08-04,485000.0
7869,2017-08-04,760000.0
7870,2017-08-04,1375000.0
7871,2017-08-04,1270000.0
7872,2017-05-13,871000.0
7873,2017-05-20,360000.0
7874,2017-05-20,315000.0
7875,2017-05-20,831000.0
7876,2017-04-29,882000.0
7877,2017-04-29,895000.0
7878,2017-05-13,260000.0
7879,2017-04-22,575000.0
7880,2017-06-05,1452000.0
7881,2017-08-04,721000.0
7882,2017-08-04,1800000.0
7883,2017-08-04,1253000.0
7884,2017-05-13,1950000.0
7885,2017-05-13,2085000.0
7886,2017-05-13,1760000.0
7887,2017-05-13,710000.0
7888,2017-05-13,2340000.0
7889,2017-05-20,3310000.0
7890,2017-05-20,1601000.0
7891,2017-05-20,797000.0
7892,2017-04-29,910000.0
7893,2017-04-29,1315000.0
7894,2017-06-05,683000.0
7895,2017-06-05,1158000.0
7896,2017-06-05,793000.0
7897,2017-06-05,780000.0
7898,2017-06-05,420000.0
7899,2017-06-05,895000.0
7900,2017-08-04,885000.0
7901,2017-05-13,597500.0
7902,2017-05-13,690000.0
7903,2017-05-13,822000.0
7904,2017-05-13,710000.0
7905,2017-05-20,730000.0
7906,2017-05-20,901000.0
7907,2017-05-20,643000.0
7908,2017-05-20,645000.0
7909,2017-05-20,595000.0
7910,2017-04-22,820000.0
7911,2017-04-22,1050000.0
7912,2017-04-22,621000.0
7913,2017-04-22,705000.0
7914,2017-04-29,590000.0
7915,2017-04-29,680000.0
7916,2017-04-29,935000.0
7917,2017-04-29,720000.0
7918,2017-05-13,725000.0
7919,2017-05-20,740000.0
7920,2017-04-22,880000.0
7921,2017-04-29,630000.0
7922,2017-06-05,1615000.0
7923,2017-06-05,2513000.0
7924,2017-05-13,1910000.0
7925,2017-05-13,1620000.0
7926,2017-05-13,1789000.0
7927,2017-05-13,837000.0
7928,2017-05-20,2500000.0
7929,2017-05-20,665000.0
7930,2017-05-20,1560000.0
7931,2017-04-29,860000.0
7932,2017-04-29,1475000.0
7933,2017-04-29,840000.0
7934,2017-06-05,1700000.0
7935,2017-06-05,440000.0
7936,2017-08-04,580000.0
7937,2017-08-04,535000.0
7938,2017-08-04,635000.0
7939,2017-08-04,317500.0
7940,2017-08-04,160000.0
7941,2017-08-04,360000.0
7942,2017-05-13,300000.0
7943,2017-05-13,1800000.0
7944,2017-05-13,275000.0
7945,2017-05-13,1300000.0
7946,2017-05-20,1525000.0
7947,2017-05-20,1620000.0
7948,2017-05-20,1985000.0
7949,2017-05-20,1750000.0
7950,2017-05-20,2100000.0
7951,2017-04-22,560000.0
7952,2017-06-05,3750000.0
7953,2017-08-04,780000.0
7954,2017-08-04,500000.0
7955,2017-08-04,1264000.0
7956,2017-08-04,1462000.0
7957,2017-08-04,440000.0
7958,2017-05-13,1575000.0
7959,2017-05-13,1320000.0
7960,2017-05-13,3600000.0
7961,2017-05-13,2425000.0
7962,2017-05-13,1890000.0
7963,2017-05-13,400500.0
7964,2017-05-20,1405000.0
7965,2017-05-20,2102000.0
7966,2017-05-20,435000.0
7967,2017-05-20,375000.0
7968,2017-04-29,555000.0
7969,2017-04-29,532000.0
7970,2017-06-05,1450000.0
7971,2017-08-04,1340000.0
7972,2017-05-20,630000.0
7973,2017-04-22,1271000.0
7974,2017-04-22,610000.0
7975,2017-06-05,910000.0
7976,2017-06-05,665000.0
7977,2017-08-04,575000.0
7978,2017-08-04,706000.0
7979,2017-05-20,780000.0
7980,2017-05-20,601000.0
7981,2017-05-20,805000.0
7982,2017-05-20,690000.0
7983,2017-04-22,682000.0
7984,2017-04-22,657000.0
7985,2017-04-29,630000.0
7986,2017-06-05,880000.0
7987,2017-06-05,687000.0
7988,2017-08-04,650000.0
7989,2017-08-04,855000.0
7990,2017-05-13,613000.0
7991,2017-05-20,640000.0
7992,2017-05-20,442000.0
7993,2017-04-22,810000.0
7994,2017-04-22,950000.0
7995,2017-04-29,725000.0
7996,2017-08-04,998000.0
7997,2017-05-13,1340000.0
7998,2017-05-20,2190000.0
7999,2017-05-20,980000.0
8000,2017-04-29,720000.0
8001,2017-06-05,990000.0
8002,2017-06-05,1410000.0
8003,2017-08-04,970000.0
8004,2017-08-04,1650000.0
8005,2017-08-04,3020000.0
8006,2017-05-13,1689000.0
8007,2017-05-13,690000.0
8008,2017-05-13,1851000.0
8009,2017-05-20,1110000.0
8010,2017-04-29,1060000.0
8011,2017-06-05,2100000.0
8012,2017-05-13,2325000.0
8013,2017-05-13,2400000.0
8014,2017-05-20,1740000.0
8015,2017-04-29,646000.0
8016,2017-04-29,570000.0
8017,2017-08-04,843000.0
8018,2017-08-04,835000.0
8019,2017-08-04,635000.0
8020,2017-05-13,490000.0
8021,2017-05-13,745000.0
8022,2017-05-13,941000.0
8023,2017-05-13,738000.0
8024,2017-05-20,912000.0
8025,2017-05-20,745000.0
8026,2017-04-29,570000.0
8027,2017-04-29,885000.0
8028,2017-06-05,3800000.0
8029,2017-06-05,700000.0
8030,2017-08-04,752000.0
8031,2017-08-04,690000.0
8032,2017-05-13,468000.0
8033,2017-05-13,2600000.0
8034,2017-05-13,4515000.0
8035,2017-05-13,3160000.0
8036,2017-05-13,820000.0
8037,2017-05-20,2150000.0
8038,2017-05-20,1965000.0
8039,2017-05-20,2425000.0
8040,2017-05-20,643000.0
8041,2017-05-20,835000.0
8042,2017-04-22,736000.0
8043,2017-05-20,590000.0
8044,2017-04-22,1402000.0
8045,2017-04-22,1205000.0
8046,2017-05-13,1190000.0
8047,2017-05-20,1205000.0
8048,2017-04-29,860000.0
8049,2017-08-04,760000.0
8050,2017-05-13,873000.0
8051,2017-05-20,640000.0
8052,2017-05-20,680000.0
8053,2017-05-20,725000.0
8054,2017-05-20,472500.0
8055,2017-04-22,675000.0
8056,2017-04-22,405000.0
8057,2017-04-29,838000.0
8058,2017-04-29,930000.0
8059,2017-06-05,365000.0
8060,2017-06-05,1000000.0
8061,2017-06-05,456000.0
8062,2017-05-13,2250000.0
8063,2017-05-13,2000000.0
8064,2017-06-05,2250000.0
8065,2017-08-04,3200000.0
8066,2017-08-04,1380000.0
8067,2017-08-04,267500.0
8068,2017-05-13,1290000.0
8069,2017-05-13,2020000.0
8070,2017-05-20,1211000.0
8071,2017-05-20,1380000.0
8072,2017-05-20,1715157.0
8073,2017-05-20,1510000.0
8074,2017-04-29,1220000.0
8075,2017-04-29,1465000.0
8076,2017-08-04,431000.0
8077,2017-04-29,1620000.0
8078,2017-04-29,1190000.0
8079,2017-06-05,432000.0
8080,2017-08-04,1850000.0
8081,2017-08-04,333000.0
8082,2017-05-13,452000.0
8083,2017-04-22,895000.0
8084,2017-04-22,275000.0
8085,2017-04-22,683000.0
8086,2017-04-22,640000.0
8087,2017-06-05,1865000.0
8088,2017-05-13,2100000.0
8089,2017-05-20,442500.0
8090,2017-05-20,1587000.0
8091,2017-04-29,2365000.0
8092,2017-06-05,296000.0
8093,2017-06-05,1531000.0
8094,2017-08-04,439000.0
